band,bucket,size,dominant_portal,dominant_portal_count
5,a8935a64646fc0f5,2,P094,1
6,7bf932bb09953f0b,3,P094,1
7,eac31ce1dfc42aac,1,P094,1
8,578a6f8f3ab44657,2,P094,1
9,0e1bdffb4655eec4,2,P094,1
10,f308850d7d6d40df,3,P094,1
11,e22b71ff5edb543e,1,P094,1
12,b0f20c01261d5f75,1,P094,1
13,093eda3c72992dce,3,P094,1
14,479681db72f96fe2,3,P094,1
15,21449c30f6a2ee88,1,P094,1
16,7384bebfa9400a99,2,P094,1
17,0e9416bc6ce1cbac,1,P094,1
18,92e1641caa06d4cc,2,P094,1
19,4ff345c6bda66348,2,P094,1
20,9aada99197318382,2,P094,1
21,8305fd662eddbf40,2,P094,1
22,4e09415cef903a47,2,P094,1
23,2589b8eea954d736,2,P094,1
24,8084cd0f03387f6d,1,P094,1
25,c6ac6082153f024b,1,P094,1
26,55301f7c07d91c84,1,P094,1
27,35c3f02134b0dd29,3,P094,1
28,7d16ec4cd931967c,3,P094,1
29,487c147b0b6a23b4,1,P094,1
30,a1763cc293929483,2,P094,1
31,1a4feecc168a266a,2,P094,1
32,2d94f366a74029fa,2,P094,1
33,f9e20f4f0222f5ae,2,P094,1
34,68465eea21bb74e0,3,P094,1
35,42681c4ad86ad627,1,P094,1
36,621c7c53c8c13672,1,P094,1
37,55fa2614a6aaf4e4,3,P094,1
38,d77fced28e2a193a,3,P094,1
39,a23b03f75854591a,3,P094,1
40,356dfa76377fcedf,2,P094,1
41,f2c4b895afecb17c,3,P094,1
42,be43016f38920bf9,3,P094,1
43,dce9e6967da82bd5,2,P094,1
44,fafe52248bfc66a2,1,P094,1
45,e2d0e6d7ec8e1a55,2,P094,1
46,1498c693cc764abb,3,P094,1
47,9f0be62faf3e7532,2,P094,1
0,4c77adec0e7861b7,1,P005,1
2,83a3a191e3cf3a9e,1,P005,1
3,0ff09e2ebe9ef81e,1,P005,1
4,bfe49ac0849efa11,1,P005,1
5,1e8614a429194c97,1,P005,1
6,806107ddd4053743,1,P005,1
7,3c4aa70e44e45aa9,1,P005,1
8,4a800b2d693a44cc,1,P005,1
9,987660ae362fe9be,1,P005,1
10,ac8a99350f6d0b5e,1,P005,1
11,2128288b69015ab7,1,P005,1
12,e23b1967543f2021,1,P005,1
13,5e61cfe5a1f51b2d,1,P005,1
14,e83ef07cdbdd5356,1,P005,1
15,02013ffe7ccffd72,1,P005,1
16,4fc1ba186706cb2f,2,P005,1
18,08d4d826a7c7b56f,1,P005,1
19,ee476a265153619b,1,P005,1
20,06eda6a6a3dc40fa,1,P005,1
21,7173774b0994a7ba,1,P005,1
22,ac22faddc9a91121,1,P005,1
23,563e778877e15184,1,P005,1
24,2e5bc2954dde4e58,1,P005,1
25,73320fecf977d29f,1,P005,1
26,3ee04473ba822f6c,1,P005,1
27,675eac7022c864ee,1,P005,1
28,bc9ad96f6b8f20dd,1,P005,1
29,2a5122725310b804,1,P005,1
30,48f00734f607087c,1,P005,1
31,2f3f281e2de1490f,1,P005,1
32,bfdfa9e85a931342,1,P005,1
33,1f4d0f7da3617d94,1,P005,1
34,ba7a2b971d3786d0,1,P005,1
35,250a9331daa1aa7d,1,P005,1
36,f945de08e585c176,1,P005,1
37,2a76998c416649e8,1,P005,1
38,ed9780071eee9852,1,P005,1
39,e4fee66af8208f9f,1,P005,1
40,cce5cd6011357884,1,P005,1
41,675342cbc739688b,1,P005,1
42,d2b68e3b809741e7,1,P005,1
43,705737010b3019d8,1,P005,1
44,ae6e3d2d107f5fa9,1,P005,1
45,51fe5b98258f0625,1,P005,1
46,da469f90dfe2b961,1,P005,1
47,3c2db6e814f1f5ad,1,P005,1
0,b5ffa077f82a2238,4,P094,1
1,40d810301f628aeb,4,P094,1
2,e47d94380401b46b,3,P094,1
3,76b87c581982ef61,4,P094,1
4,2960589eee0213ed,4,P094,1
5,a8d9eb3139e589bb,3,P094,1
6,79d5393d69cd845e,3,P094,1
7,9cfa05332c6eb338,4,P094,1
8,bed57803679bfe8f,1,P094,1
9,7436f7a51d8ebe2f,3,P094,1
10,af6a0e226a8ea765,4,P094,1
11,5d944b17710fb8ad,3,P094,1
12,4614a47fc2329837,3,P094,1
13,698f252d30fdc103,3,P094,1
14,fd639524a4818da9,3,P094,1
15,8bf6c196f6f5182a,3,P094,1
16,d298660c9a2200a3,4,P094,1
17,1add03e3cd53dd57,4,P094,1
18,f701bd9c7db39044,3,P094,1
19,fbd8458381142539,1,P094,1
20,2ce75d18aa6d9ccd,3,P094,1
21,34623b29fd77824d,4,P094,1
22,c22187502d51e972,3,P094,1
23,cf0ec753ca0f4872,4,P094,1
24,580c6a5c9acd4ac7,3,P094,1
25,85108375a74045f8,3,P094,1
26,d34a8dea863130c9,4,P094,1
27,c25738b8ae24116b,4,P094,1
28,ecc2472ce74cae27,1,P094,1
29,d9f2c40bb8236e6f,2,P094,1
30,f953f7b2b548c62b,4,P094,1
31,dc0601a21db8dfde,1,P094,1
32,00e0a1df7bceb081,3,P094,1
33,60663a73dcd417a9,1,P094,1
34,815f9bfeff904614,2,P094,1
35,c0fc3f28219a5cac,1,P094,1
36,75f59bff1c0f3a4e,1,P094,1
37,2b92d5ed1548fa46,3,P094,1
38,ceeb166345fdf010,1,P094,1
39,9ca23c2affa6c4a7,4,P094,1
40,5187ac77fd366302,3,P094,1
41,fa0d62878ace6c05,4,P094,1
42,c4ccfc8ef4453ff3,4,P094,1
43,e7daccba287c7332,4,P094,1
44,22d33a6e7eae8f00,1,P094,1
45,a93c2ca840da9c01,4,P094,1
46,66aa128a62dc8207,4,P094,1
47,33f0cf123171bf35,1,P094,1
0,2ed2f18d60162abb,4,P167,1
1,c71591e47b1b38cb,4,P167,1
2,7ecee5ea95c96d1f,1,P167,1
3,da8af3e9570542cb,1,P167,1
4,1638d77f4bddb651,4,P167,1
5,8f5b0672e305591b,1,P167,1
6,833c2155d2ca3014,3,P167,1
7,eb8bff263d5a4b37,4,P167,1
8,c4101d5366f64eaf,1,P167,1
9,42eef443dde535bb,1,P167,1
10,0effa1ca60471361,1,P167,1
11,00b14c59a0901e4e,3,P167,1
12,76da7a7f7568ee77,4,P167,1
13,a406811048634dbf,1,P167,1
14,a2d7aab131929a61,1,P167,1
15,90865f030895923e,1,P167,1
16,e0f4685aaa703c47,1,P167,1
17,63f458c6dc584292,1,P167,1
18,1143dfc1a4da3fea,1,P167,1
19,cab7cbf9e65fe709,1,P167,1
20,97945cacd4bbdf74,4,P167,1
21,87f6d7077da02cab,1,P167,1
22,60deaa8bb25f88c9,3,P167,1
23,0997ab2cf252ba1f,1,P167,1
24,e3aa42478ad22ad1,4,P167,1
25,293315a6a4970bbd,4,P167,1
26,96a097ce0a40fc4e,4,P167,1
27,bebd5cbbbad43693,1,P167,1
28,1e1db0aa96a13d6a,2,P167,1
29,0fc8940e6433141d,4,P167,1
30,36dfd35ed1a2f895,1,P167,1
31,48fa4bc94064a954,1,P167,1
32,16c4dab473cd2f41,1,P167,1
33,31b38d5d8ce006cb,1,P167,1
34,fc924a35b3975bd1,3,P167,1
35,b9dd0c54a8d140d8,4,P167,1
36,c883920a02b95f07,4,P167,1
37,64840b88ecc5f19d,1,P167,1
38,253707955c5a9081,4,P167,1
39,25aa8c20ebc48caa,1,P167,1
40,a0ea69425e7954f0,1,P167,1
41,eae1b5d947df7df2,1,P167,1
42,9aa326992ba89627,3,P167,1
43,c888aeea4d633218,3,P167,1
44,1b5ec03ba14777ae,1,P167,1
45,e52195acfe12c171,4,P167,1
46,d0c364406da0ebdf,4,P167,1
47,f370c7ae4fd2f6e2,1,P167,1
0,fc21725b0824d8a2,1,P094,1
1,c0f99f21dde2a397,1,P094,1
2,58898b811baaa708,1,P094,1
3,cbf4d8fa4b09a5b7,1,P094,1
5,8fe39a604b504534,1,P094,1
6,8fc3af381aefd829,1,P094,1
7,9894b9a098a6300f,1,P094,1
8,8d553b2c088b8677,1,P094,1
9,a41507073ca6c490,1,P094,1
10,2d3ef867f409d00a,1,P094,1
11,43be10c347d2d96e,1,P094,1
12,a47baf311a74a92c,1,P094,1
13,c81acdda53e2aee9,1,P094,1
14,11ebc6a8f264d2fa,1,P094,1
15,10940e8c7a0d96d1,1,P094,1
16,f59aa3274d4b1bad,1,P094,1
17,8dfb53a31631d1c1,1,P094,1
18,b07ec78424de3cbe,1,P094,1
19,5b7694fff7fbd656,1,P094,1
20,41d42cf3b8087edc,1,P094,1
21,ccf832c5f7f52d1e,1,P094,1
22,f50e589dab4dd990,1,P094,1
23,7c9c519a3e454894,1,P094,1
24,db23130b14b14aec,1,P094,1
25,0c8981c2f35dc936,1,P094,1
26,c1e259632b3402b3,1,P094,1
27,36dba6105b080611,1,P094,1
28,3c39743447c80f08,1,P094,1
29,68158b973950ca75,1,P094,1
30,1a58c537ab2a9e58,1,P094,1
31,e42314cb78e8b6d2,1,P094,1
32,92e476c4d7771c79,1,P094,1
33,a46f298fecf6a7db,1,P094,1
34,d59f2adc4fd3e20c,1,P094,1
35,ff618cf294799da9,1,P094,1
36,b51752e4f4df4af5,1,P094,1
37,01c1c5e6972d7672,1,P094,1
38,9ab535b9977619e7,1,P094,1
39,fe2755d0948a4ea0,1,P094,1
40,f321432f8a1e3e9d,1,P094,1
41,64f33ea7745f2da3,1,P094,1
42,1c4277aac37a490d,1,P094,1
43,174eb57063459f98,1,P094,1
44,59814680b94388b1,1,P094,1
45,a2cfb1d4498e3c80,1,P094,1
46,120cd513bb58e759,1,P094,1
47,3ee62e3c55e41856,1,P094,1
0,934b8ad0bae7debd,1,P003,1
1,b39951a432aec2ae,1,P003,1
2,48497cfd940def55,1,P003,1
3,451136f8bdc1cc04,1,P003,1
4,b5873702259b7c98,1,P003,1
5,65d46880b4de33ba,2,P003,1
6,82ba264e3f75f1f8,1,P003,1
7,2113b13903d36972,1,P003,1
8,a9590a1e86ab2658,1,P003,1
9,15a86519d2ad8832,1,P003,1
10,7007e2c0dcbabd7b,1,P003,1
11,2c1552e2e0e4e222,1,P003,1
12,8400e128c0570cd2,1,P003,1
13,c61a951dbf02d6a1,1,P003,1
14,c1948913cb0cb9fb,1,P003,1
15,2298cb5b90ddb7aa,1,P003,1
16,e3a032ae98a1e049,1,P003,1
17,b81852a47358d742,1,P003,1
18,1ad8cfff495baafc,1,P003,1
19,a395d5bb6d4b81f8,1,P003,1
20,f324d3e359790c5d,1,P003,1
21,935405cbb1e7d323,1,P003,1
22,b15a07da57305d7b,1,P003,1
23,78cd14dbe517db5e,1,P003,1
24,d55988fccc602a9b,1,P003,1
25,5a86e9e2b5ce5623,1,P003,1
26,753162cf9d66636d,1,P003,1
27,480a7e90b31d4179,1,P003,1
28,af0472c335a066ec,1,P003,1
29,0e772de647273a51,1,P003,1
30,1c03ea43f5a42adc,1,P003,1
31,fabbeb85d5a6d468,1,P003,1
32,ce44af9fb99cb0e8,1,P003,1
33,b91bf8abb4f3b5bb,1,P003,1
34,401dc63d6c7422b0,1,P003,1
35,ae1d56cb823055bd,1,P003,1
36,24ba18079df6b459,1,P003,1
37,637b52f1ccc54de8,1,P003,1
38,cfa9995986d51327,1,P003,1
39,e0ed4c816a7360d1,1,P003,1
40,ef47ae78d379460d,1,P003,1
41,501d4959ccde85b2,1,P003,1
42,0b3a33be05597580,1,P003,1
43,ce50eae0131d648a,1,P003,1
44,f67685e5dd91a480,1,P003,1
45,679f5b15fe309097,1,P003,1
46,47baa4029beb9395,1,P003,1
47,073e2475bc6a4dbc,1,P003,1
0,5f2608bf45bc907b,1,P004,1
1,c1b6c2c1eed39b0c,1,P004,1
2,64a96dd21642c816,9,P003,4
3,efede5b2fe89a210,1,P004,1
4,3f8e642d28540f4b,1,P004,1
5,62bafd8a11f3f5dc,1,P004,1
6,0c430f54e4e5766f,1,P004,1
7,c3bb364eb7d04136,1,P004,1
8,736763e9bf403ac8,1,P004,1
9,9be2b1e37b88c780,1,P004,1
10,cb41a1290a8e8def,1,P004,1
11,e27ddb138c0ea40d,1,P004,1
12,18b2eac466af0ca6,1,P004,1
13,1ebe99f983818dc0,1,P004,1
14,934140003348c8c9,1,P004,1
15,169e8c0c86a4c3a9,1,P004,1
16,5ef0397547fd36d1,1,P004,1
17,98d7ee4bdd5b9edc,2,P004,1
18,80727468771e4886,1,P004,1
19,904e60a7e28e5e80,1,P004,1
20,ed8171c6397fc4d2,1,P004,1
21,72350fa4885dccc0,1,P004,1
22,98227fded263bb1f,1,P004,1
23,f9df333c92921c3b,1,P004,1
24,cd862eeb4bf608b8,1,P004,1
25,abedd352159d78a5,1,P004,1
26,6ecb78afd63b915a,1,P004,1
27,d6805f4cacdfd22a,1,P004,1
28,8deafb3f046ff71a,4,P004,3
29,289b915ec1eae7ad,1,P004,1
30,53badec8ac1e5d0b,1,P004,1
31,52cc0543911b1104,1,P004,1
33,097667283cd538cd,1,P004,1
34,664b6db8e876d4c2,1,P004,1
35,cd13c1aeb80e5779,1,P004,1
36,b34cc86334207814,1,P004,1
37,9cf2912ff8a015ec,1,P004,1
38,3c1ced41cfe20455,1,P004,1
39,e9d9074797b8cfb9,1,P004,1
40,917e06590bfddfa9,1,P004,1
41,a3e6483e2e5593ca,1,P004,1
42,cb9c7202ff005f81,1,P004,1
43,1bc5dab8dd7b0a3a,1,P004,1
44,fe48ee6961b90e38,1,P004,1
45,5ef9d6eebfc3e796,1,P004,1
46,5bee1175756e8ca7,1,P004,1
47,9af29be6b7ad2a17,1,P004,1
0,6272710689dda693,4,P189,1
1,05e636e1672f89f9,5,P189,1
2,49e2528e96b4778b,5,P189,1
3,539c19019c88aa5d,3,P189,1
4,69c55cfa65649fd8,5,P189,1
5,d274e76887de6eda,3,P189,1
6,d6509219ddf60a47,3,P189,1
7,af6f237ab239ea42,5,P189,1
8,38c3b02b45e55487,5,P189,1
9,9327d62f6bf750d9,4,P189,1
10,58d8fc3a0b351139,5,P189,1
11,d19240f668121998,1,P189,1
12,3acfb1ce4a0f5b8b,3,P189,1
13,b0cf7cc8ffb79dd4,4,P189,1
14,99f158ee675ca90d,3,P189,1
15,940e73e2d352d6f8,6,P189,1
16,7e3b00fb99dd10a2,6,P189,1
17,94e5442f23055dec,4,P189,1
18,d9180e7527517cfc,3,P189,1
19,710b79d060e966d3,3,P189,1
20,1120f8206d64378f,3,P189,1
21,7c34e8c04fd23721,4,P189,1
22,507506f1fce5c2a3,2,P189,1
23,2c7651527466d243,1,P189,1
24,51d4340246d22478,3,P189,1
25,1e7a858b13a57a90,4,P189,1
26,d87d3752152ae996,5,P189,1
27,cd8979566a44fa6e,6,P189,1
28,92c2fb8d77640beb,5,P189,1
29,7a6a7f54befcc97d,3,P189,1
30,c91c3a912bde2a5a,4,P189,1
31,8c7ac4981b61d322,3,P189,1
32,8202e966e7eb9b2d,7,P189,1
33,29c07e5eb214fa3f,4,P189,1
34,c29af4d96021a9fc,5,P189,1
35,fb5593bb55e0f215,7,P189,1
36,002b82708a932dac,5,P189,1
37,7ae3864ba24738fb,5,P189,1
38,edc3d81fcdaaa4b7,3,P189,1
39,7093d91a546e3f6b,5,P189,1
40,1f01cff74e9f581f,5,P189,1
41,6e56406dfc14f24b,5,P189,1
42,efd267b5dbc80f6d,4,P189,1
43,c5455a742ed01e38,1,P189,1
44,389d05cbd202b12a,4,P189,1
45,327ddcc473112dda,3,P189,1
46,e2e20d07232e7a81,5,P189,1
47,7960148587dcee86,5,P189,1
0,855d66759237a252,2,P120,1
1,f39a5daef36ad0ff,2,P120,1
2,eabf21a93adee4b5,2,P120,1
3,c98fefd3cbf023aa,2,P120,1
4,859f3c0bf937b2d0,2,P120,1
5,c48a00b4cf5a35c8,1,P120,1
6,fb916f19208432e1,2,P120,1
7,1724c8cef8c898f2,2,P120,1
9,868035de450ed35c,2,P120,1
11,a666048461fc521d,2,P120,1
12,b75d6ae10cba9955,1,P120,1
13,cfc500fdeed900b2,2,P120,1
14,83375601f7ac5004,1,P120,1
17,1e71ed1a8176c1a4,1,P120,1
18,2528cb739ec948fc,2,P120,1
19,3a569103a4a7bd40,1,P120,1
20,317dc11ee950e59c,1,P120,1
21,c6c4acabafd8c3de,1,P120,1
22,c52318587f0cca0c,1,P120,1
23,88c6e1a12cedaf58,2,P120,1
24,1b851cc7ea74ce84,2,P120,1
25,20d5df0b2899fdda,2,P120,1
26,549459f0f9872444,1,P120,1
28,4b0ecc00c6f7c1b5,2,P120,1
29,f519a78ae216baf3,2,P120,1
30,12f491fa05d5e55a,1,P120,1
31,6c6880cbb885876a,1,P120,1
33,b60185e3635ba8c5,1,P120,1
34,13b2e1a020984993,2,P120,1
36,77b74be086d89abc,2,P120,1
37,9753fd5a40d80abc,2,P120,1
38,a7fd0bc306126d7d,2,P120,1
39,38b6db29fb726133,2,P120,1
40,27d2e0cbe5934f9b,2,P120,1
41,d28162d9525e90d4,1,P120,1
42,100979608b4574ec,1,P120,1
43,6b53523d7bdde771,2,P120,1
44,664545277eb2a1da,2,P120,1
45,619f8b7dbeb2f4bf,1,P120,1
46,8a453eca8046700d,2,P120,1
47,9c128aab9e3d73aa,1,P120,1
0,de77038777b91dd8,1,P020,1
1,af80a7d1d0099f69,1,P020,1
2,4f791a62090a9a0e,1,P020,1
3,445a4e932e18b170,1,P020,1
5,3d4d6126b4fba8b5,1,P020,1
6,4ccfe1fb652cfb97,1,P020,1
7,04bb757fff2e4f2d,1,P020,1
8,8acc55b2074d96ab,1,P020,1
9,27295e9973333014,1,P020,1
10,8e584bf847fe341b,1,P020,1
11,ef4a71b78e27c790,1,P020,1
12,a615901b14b2f49b,1,P020,1
13,0bf91c1af362d55d,1,P020,1
14,4587a03ca8d95c45,1,P020,1
15,ba43c8ff86e0621a,1,P020,1
16,596445e40fa56d4f,1,P020,1
17,f810defdbdf3c347,1,P020,1
18,5a6ae10bd512f4ba,1,P020,1
19,089a7a19bb00bc6e,1,P020,1
20,e2df46926926e454,1,P020,1
21,aae53d05f6d1c04c,1,P020,1
22,a524e5a11525230b,1,P020,1
23,9ad2a4780958120d,1,P020,1
24,0af87217d3ffc682,1,P020,1
25,a36d0f400edb02ae,1,P020,1
26,623e81fbe57af99a,1,P020,1
27,e63166fa59f9144e,1,P020,1
28,543bf9f17468e82c,1,P020,1
29,26f889c7218c130d,1,P020,1
30,6883954fc8faf13e,1,P020,1
31,b4b81137d0c740f3,1,P020,1
32,8b5a35681e3219e5,1,P020,1
33,cc93c71f7e4e020e,1,P020,1
34,05a880c03830d4f7,1,P020,1
35,5bc4631afc957d86,1,P020,1
36,614e22610af92206,1,P020,1
37,fa6c5f1e4ef06404,1,P020,1
38,2704f28d69fb758d,1,P020,1
39,2351570b32d24192,1,P020,1
40,37382bf6fbe4745f,1,P020,1
41,9827fb5f2ecc364c,1,P020,1
42,1d7ce95492f77ca7,1,P020,1
43,015fcd591eed2f7e,1,P020,1
44,0e78a2bfdd394b2c,1,P020,1
45,b42d6f84442e5e26,1,P020,1
46,ee8995fe3fa1cf59,1,P020,1
47,374d8bda9775d201,1,P020,1
0,1e4adf2dbc96df56,1,P215,1
1,c513384aa9b7baa2,1,P215,1
2,964b369dd92cb3e2,1,P215,1
3,15c4d5dbf90ce12e,1,P215,1
4,5a9260f051b03aac,1,P215,1
5,26801a465a1a4e7c,1,P215,1
6,46fd3e7132527486,1,P215,1
7,f1196a212e030c5e,1,P215,1
8,2276d6dfb61f94b8,1,P215,1
9,065ac70e8e896515,1,P215,1
10,805ec8a428267386,1,P215,1
11,b9a93223ede27521,1,P215,1
12,efd3ae6f366dc4ef,1,P215,1
13,906d336b259f122b,1,P215,1
14,2b9b010b827c3651,1,P215,1
15,230c0e0b4cc6c410,1,P215,1
16,1b80bd122f4aa524,1,P215,1
17,4a64e6e5823948cf,1,P215,1
18,6657dc386cceb744,1,P215,1
19,d663e74cb11c13dd,1,P215,1
20,414519209fad85ba,1,P215,1
21,c1f7eaba4998496a,1,P215,1
22,622e8ca928802a3a,1,P215,1
23,78963e0a028fa90a,1,P215,1
24,69859ddeff5cfff6,1,P215,1
25,37b5a51f0c20fd52,1,P215,1
26,d0ec75fde4cb21be,1,P215,1
27,93a35f74e8c3b43f,1,P215,1
28,f9e292b7bb5a1e26,1,P215,1
29,bcb2e2ae8b96b059,1,P215,1
30,fa752d0d42c73472,1,P215,1
31,7b481dc95d74d1cd,1,P215,1
32,fe410227f244f9c3,1,P215,1
33,30bf9a55f112ea18,1,P215,1
34,165e1b39621ede0e,1,P215,1
35,e56cb748e38643d1,1,P215,1
36,3ca13dadcd9e1ed0,1,P215,1
37,dd9a6dd2c1bdaee9,1,P215,1
38,203e11889469a7b6,1,P215,1
39,89454c3d14efea6e,1,P215,1
40,01b697d970313fa7,1,P215,1
41,841b26eef6cd1cb1,1,P215,1
42,516c980c85a5db0a,1,P215,1
43,42583a8cd9fe69e2,1,P215,1
44,3ac79a8af25a272b,1,P215,1
45,66513ebd146e49c2,1,P215,1
46,f108a84ce5012aad,1,P215,1
47,68e9d202195508ca,1,P215,1
0,971c516da13a000a,1,P003,1
1,11a1232317e9b8f8,1,P003,1
2,9680c963435b5c48,2,P003,1
3,043738dac3e682cd,1,P003,1
4,22c6c7ebf37ec9fa,1,P003,1
5,ad9399b04ec829e4,1,P003,1
6,17345fe3b8c7cdba,1,P003,1
7,74465de2d3a04519,1,P003,1
8,8cf75bb2a7b6d70b,1,P003,1
9,adbf71e0bae21db3,1,P003,1
10,43eeb39242dd7cd1,1,P003,1
11,b207dc18a196b718,1,P003,1
12,fe33a13d4050126a,1,P003,1
13,2c80154d5ff7a40f,1,P003,1
14,b199fb1bc2b87ce4,1,P003,1
15,d35a9ea71d4573fc,1,P003,1
16,0494df941dfbe354,1,P003,1
17,081e485da6b49885,1,P003,1
18,11eb8b0008615fc9,1,P003,1
19,56876bb405b4d2b7,1,P003,1
20,c280ae39f1b9a565,1,P003,1
21,747e16a3c3640c5c,1,P003,1
22,d3dc7a252e943b0f,1,P003,1
23,4fcf8fa295db7d0e,1,P003,1
24,27339ea5a1b3767d,1,P003,1
25,607179db8d7e2da3,1,P003,1
26,533eded83b469234,1,P003,1
27,a5f78962c14e0d0d,1,P003,1
28,5b13d555d68baaf2,1,P003,1
29,cf409aeecf8d109f,1,P003,1
30,b22ac303b77d71c4,1,P003,1
31,b5afe8185731dc0c,1,P003,1
32,d19d9bed6d84475b,17,P004,7
33,57fbad2f56d460d5,1,P003,1
34,c56b3be75e07382d,1,P003,1
35,6bd4809f60b38d1e,1,P003,1
36,7f55ec9de2c3d187,1,P003,1
37,1038e7f19b0a93ff,1,P003,1
38,0ab82488b42ae260,1,P003,1
39,2c78b4f636a8eccd,1,P003,1
40,f3240b75c591c263,1,P003,1
41,40fd170ee5710f3f,1,P003,1
42,8ede00051e3b4f4d,1,P003,1
43,f13bc0efe3db735c,1,P003,1
44,fb2a6d3ad568ed1c,1,P003,1
45,386b74a127cf2422,1,P003,1
46,73ae30bb0f33d705,1,P003,1
47,7c5e756e26c16914,1,P003,1
0,29eeb852575b0dfd,1,P002,1
1,0d83dd27e11f2c91,1,P002,1
3,515657b32dc387f2,1,P002,1
4,30d041da2d450126,1,P002,1
5,b83d54fe4947b7ab,1,P002,1
6,d244cf73e4141e15,1,P002,1
7,866c8610c5cc5dba,2,P002,2
8,7c692c156a4a8545,1,P002,1
9,1b90673c47a0f018,1,P002,1
10,79886099918a695d,1,P002,1
11,0882c7552539c9ca,11,P001,6
12,b822542a18ee267f,1,P002,1
13,f94c24897dba7b82,1,P002,1
14,beb20d929f3f696a,1,P002,1
15,4e304494987f2091,1,P002,1
16,b4fa86f6302d8fe0,1,P002,1
17,85a76a61f6ef1746,1,P002,1
18,cf8f454756f45e68,1,P002,1
19,f4680f3909255ffe,1,P002,1
20,c7cba0be24c92305,1,P002,1
21,fb49a468639f958a,1,P002,1
22,7a259d73b78a69d2,1,P002,1
23,80fd207f958186dc,1,P002,1
24,261826ead38e14b5,1,P002,1
25,3b931ac2152b1f49,1,P002,1
26,6267ccb14dfc0695,1,P002,1
27,574f1652a78107eb,1,P002,1
28,f7dab81f0379c4ee,5,P002,3
29,8f0f7c7e9840c984,1,P002,1
30,3425f8ccc234ad6e,5,P005,2
31,7fa6ccbf96be7111,1,P002,1
32,3ab08684a670693c,1,P002,1
33,89d32c473b0b9c58,1,P002,1
34,b1cb4084d4cf0c0b,1,P002,1
35,5e90043db6d28a07,1,P002,1
36,6c1a8cd9f33192ed,1,P002,1
37,229e769277ca5310,1,P002,1
38,466df09056429f3c,1,P002,1
39,685fc857ccd0ac7d,1,P002,1
40,0ff96d4a9576a4bf,1,P002,1
41,50f8d791658ea695,1,P002,1
42,4aeac6879b25e4ff,1,P002,1
44,28a0e7dd6ef5417f,1,P002,1
45,ee362bac8b177250,1,P002,1
46,be1f675e4c06d92d,11,P005,5
47,ad97be276cf9a2d6,1,P002,1
0,05ec6f8bb6cf1c5c,1,P094,1
1,bcde1f7828c2e60c,1,P094,1
2,33976e67a4c47368,1,P094,1
3,9713526a677123f9,2,P094,1
4,d4a32af96a87c487,1,P094,1
5,ece18c9de309d001,2,P094,1
6,1796dba1e535e7ed,2,P094,1
7,b64051b5e571be56,2,P094,1
8,f31c4f6dc76e9c1f,1,P094,1
9,894728e6da8d6345,2,P094,1
10,11d349b7a1a6d44b,2,P094,1
11,ec8020dae5f8a353,1,P094,1
12,7f99ff2763f7cada,1,P094,1
13,66e65367b432c21b,1,P094,1
14,8a86ce351c5435a3,1,P094,1
15,df05b5925b6e7c48,2,P094,1
16,7160f13604b47ddb,1,P094,1
17,9b578eefe402e1d1,1,P094,1
18,b8d6767d96f935a4,2,P094,1
19,2c945fd2e818d447,2,P094,1
20,3f45dde9851e94c1,2,P094,1
21,ca4fc544a4fbda1c,1,P094,1
22,287c3327ccd6b8ab,2,P094,1
23,1cee010d07029781,1,P094,1
24,262d8fe5ae10dd47,1,P094,1
25,a3270266405906a6,1,P094,1
26,38497d92a681aae1,1,P094,1
27,8c5b4c19924bda9d,1,P094,1
28,728f78dd11c1b050,1,P094,1
29,307a8a6a451e8795,1,P094,1
30,e2402ee09bc29b94,2,P094,1
31,786179b8f96d7a41,1,P094,1
32,5d036edc9b0d0958,1,P094,1
33,c7942ae60867d6f9,1,P094,1
34,d4504df438ad42d8,2,P094,1
35,81931b3322892048,2,P094,1
36,4516e3f8b98b6bcf,2,P094,1
37,66611c0b549fcc07,2,P094,1
38,652b685e60dc8c2f,2,P094,1
39,949fa538299366ee,2,P094,1
40,2fde2483f7a3f1da,1,P094,1
41,53a5214634c0bf43,1,P094,1
42,a19bad79cd8faade,1,P094,1
43,c2c137d1664d318e,2,P094,1
44,a5c803f8b612a32c,2,P094,1
45,965da1568874be18,1,P094,1
46,94c19ab7e5695f7e,2,P094,1
47,ceddaf03b59ddceb,1,P094,1
0,53796242edb28bb6,1,P071,1
1,b5ded1cd08d27134,1,P071,1
2,e100c53b1cf0e12d,1,P071,1
3,7f5832b72bf6fcc7,1,P071,1
4,d0202f086167f9ec,1,P071,1
5,b61009f2019dfbb2,1,P071,1
6,d328e0f5fd381646,1,P071,1
7,9311652fa3f1cb4c,1,P071,1
8,639239797a2ffd31,1,P071,1
9,78693941d733cb91,1,P071,1
10,ddb5dd9e52371c31,1,P071,1
11,9e787e977a197f5c,1,P071,1
12,dba8609e59b4a644,1,P071,1
13,c1b2397e76c6ca98,1,P071,1
14,3c72c3c4950157c3,1,P071,1
15,3440f2a17696716c,1,P071,1
16,7028c14cefe9a35e,1,P071,1
17,6ff2bf6b6db90e54,1,P071,1
18,116239bdc000dedc,1,P071,1
19,6df698b757638ba2,1,P071,1
20,02c0e8ea0471df1d,1,P071,1
21,bfa498a9f94767e5,1,P071,1
22,ac21f847d62e7c42,1,P071,1
23,c74e7a5432ece49c,1,P071,1
